Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,59.00,0,2.29,.33,.73,1,3032,-6.603,2.12,0.00,49.55,-57.90,.218543,.000021
No,62.00,0.111111,2.057,.12,.68,1,188,-8.329,2.46,0.00,45.13,-59.10,.617283,.002195
No,58.00,0,0.651,.16,.61,1,3720,-8.144,13.06,-20.10,22.99,-49.70,.188172,.027643
No,59.00,0,1.211,1.00,2.00,1,4139,-6.999,1.20,0.00,60.47,-23.30,.173913,.016409
No,56.00,0.0444444,0.586,.17,.58,373881,3875,-6.936,8.43,-33.57,21.65,-66.40,.416666,.019928
No,55.00,0,0.571,.25,.83,367142,225,-6.408,7.52,-31.76,22.20,-39.40,.338842,.012069
No,53.00,0,0.527,.18,.31,1,196,-7.046,12.55,-32.63,21.60,-58.00,.227544,.001216
No,45.00,0,2.852,.62,.37,3,1667,-6.432,2.09,0.00,89.91,-30.80,.246913,.000387
No,58.00,0.133333,1.54,.12,1.12,1,1084,-6.495,3.60,0.00,38.22,-9.10,.544444,.000484
No,46.00,0,1.801,.20,.40,1,2384,-6.334,3.29,0.00,57.83,-60.70,.294685,.005683
No,58.00,0,2.893,.08,.41,1,145,-7.294,1.84,0.00,64.16,-47.00,.193798,.000054
No,70.00,0,1.687,2.25,1.37,1,4100,-7.281,4.14,-1.07,21.49,-26.70,.900000,.014103
No,70.00,0,1.687,1.75,1.00,1,4100,-6.098,4.76,-0.40,22.26,-28.10,.888888,.014279
No,53.00,0,2.682,.37,1.00,1,734,-5.881,2.15,0.00,43.17,-22.00,.233333,.000067
No,61.00,0,4.146,1.37,1.12,1,470,-6.051,6.61,0.00,81.34,-27.40,.377777,.000067
No,49.00,0.980132,0.556,.20,.53,13,721,-5.519,15.06,-66.07,NA,-79.60,.854304,.000630
No,46.00,0.0679012,0.34,1.18,.50,2,9735,-6.897,11.91,-84.76,26.51,-36.40,.296296,.000054
No,72.00,0.722222,0.579,.37,1.00,NA,9807,-6.360,5.52,-9.52,15.58,-42.80,.811111,.000127
No,59.00,0.0322581,1.907,.83,.27,330575,2743,-6.804,4.71,-48.65,11.14,-74.30,.505376,.001469
No,59.00,0.462963,1.107,1.37,3.25,1,4262,-8.479,8.85,-8.10,38.11,-19.60,.358024,.000903
No,50.00,0,0.301,3.93,2.56,2,161,-7.142,7.69,-69.58,14.96,-43.20,.308641,.000313
No,66.00,0,1.293,3.06,2.50,1,10118,-6.481,9.50,-2.90,36.94,-69.20,.283950,.000066
No,70.00,0,3.36,3.06,2.50,1,10118,-7.501,3.09,0.00,61.41,-61.20,.358024,.000346
No,55.00,0,1.176,2.72,2.22,390290,624,-7.036,7.48,-39.32,30.96,-69.20,.424731,.000022
No,56.00,0.0645161,1.454,2.72,2.22,3701,1301,-6.742,7.78,-112.64,5.65,-63.20,.344086,.013395
No,56.00,0,0.824,2.87,1.68,359965,241,-7.899,4.04,-0.09,24.65,-43.50,.567901,.011876
No,51.00,0,0.468,1.83,1.50,374419,120,-6.495,4.72,-1.61,13.15,-60.60,.172043,.000252
No,47.00,0.413978,0.134,1.83,1.50,237119,476,-7.437,33.41,-135.88,3.72,-48.70,.225806,.044945
No,46.00,0.112903,0.134,1.83,1.50,243049,257,-6.104,33.41,-135.88,3.72,-54.50,2.381720,.004765
No,63.00,0,0.166,2.66,2.16,327604,6167,-6.390,7.37,-108.88,4.17,-23.30,.347826,.000053
No,62.00,0,0.337,2.83,2.50,212643,4106,-6.453,3.16,-20.98,8.73,-24.00,.434782,.000944
No,66.00,0,6.657,1.00,3.00,1,1961,-6.855,8.22,0.00,169.96,-80.10,.233333,.000042
No,57.00,0.107438,4.67,1.41,4.75,1,2020,-7.522,3.88,0.00,84.09,-29.54,.338842,.000071
No,57.00,0.0991736,3.397,1.33,4.00,1,2020,-6.428,NA,0.00,110.49,-30.60,.297520,.000070
No,56.00,0,1.716,1.33,3.25,1,2020,-6.437,1.19,0.00,84.67,-36.00,.305785,.000189
No,56.00,0,1.182,2.66,6.00,1,2072,-5.472,6.11,0.00,47.80,-20.00,.231884,.000040
No,56.00,0,1.352,1.75,2.75,1,1974,-7.608,2.93,0.00,43.07,-45.30,.263473,.000217
No,57.00,0,2.742,1.94,3.41,1,1961,-6.294,2.51,0.00,113.86,-66.50,.216666,.000016
No,47.00,0.116667,3.807,2.05,3.58,847,2268,-6.477,6.49,-1.08,94.75,-44.60,.288888,.000041
No,62.00,0,2.904,1.11,.76,1,4489,-7.521,3.34,0.00,119.52,-47.80,.227777,.002501
No,60.00,0,2.904,2.83,2.16,1,4600,-4.820,2.88,0.00,113.31,-31.50,.159420,.000019
No,48.00,0.512397,4.003,1.33,1.08,1,4548,-6.715,1.14,0.00,89.81,-40.60,.280991,.000228
No,55.00,0,2.994,1.33,1.08,1,4548,-6.322,2.10,0.00,65.27,-33.50,.198347,.000725
No,60.00,0,2.994,2.66,2.16,1,4600,-5.151,2.75,0.00,30.47,-26.00,.159420,.001561
No,58.00,0,2.594,.94,.76,1,4489,-6.032,3.30,0.00,49.20,-59.40,.288888,.000173
No,65.00,0.377246,1.872,1.00,.81,1,4502,-8.681,6.48,0.00,88.40,-66.90,.299401,.000343
No,60.00,0,1.605,2.66,2.16,1,4600,-4.627,1.30,0.00,75.96,-25.50,.246376,.000048
No,64.00,0,6.14,1.00,.81,1,4502,-7.498,1.47,0.00,90.11,-57.30,.359281,.000090
No,61.00,0,1.767,1.00,3.50,1,1709,-7.103,1.16,0.00,104.95,-60.60,.275449,.001818
No,58.00,0,4.203,.50,.87,1,2005,-7.739,1.52,0.00,106.55,-36.80,.227544,.000084
No,65.00,0,2.647,.58,.70,1,4310,-7.237,4.13,0.00,130.98,-72.20,.233333,.002546
No,66.00,0,2.911,.66,.83,1,4369,-5.749,2.90,0.00,66.82,-42.70,.214876,.000326
No,67.00,0,2.378,.18,.37,3,1250,-6.962,3.14,0.00,82.66,-50.70,.203592,.004805
No,37.00,0,0.134,.35,.05,26371,879,-6.425,8.29,-223.66,4.56,-33.70,.272222,.000024
No,38.00,0,0.121,5.81,19.18,19252,2803,-5.680,9.31,-37.76,4.47,-24.60,.876106,.005248
No,33.00,0,NA,8.54,.09,4605,64,-4.485,NA,-265.70,NA,-32.60,.707964,.031724
No,29.00,0.0973451,1.994,4.36,.27,4,309,-4.688,4.73,0.00,61.13,-11.80,.238938,.010276
No,41.00,0,0.527,.18,.27,3693,816,-6.074,13.14,-9.36,36.77,-27.10,.300884,.000046
No,33.00,0,0.569,.63,.27,144,68,-6.908,3.38,-8.91,12.41,-5.90,.221238,.000028
No,59.00,0,2.012,.09,.18,5,4571,-5.792,1.73,0.00,69.33,-38.80,.061946,.003131
No,52.00,0,5.204,0,.09,5,4571,-6.155,2.91,0.00,141.43,-32.50,.132743,.004212
No,51.00,0,2.763,.63,.09,5,4571,-7.144,2.63,0.00,109.67,-28.20,.044247,0
No,29.00,0,5.809,1.09,.09,2,868,-4.778,0.94,0.00,128.95,-12.90,.292035,.000284
No,41.00,0,2.209,.45,.36,1,514,-6.868,2.03,0.00,89.57,-18.40,.194690,.000606
No,27.00,0.0705882,0.494,0,0,1,1322,-5.515,11.28,-17.24,15.83,-4.10,.341176,.005075
No,35.00,0,0.34,4.12,.62,1034,922,-5.218,13.23,-73.90,18.86,-15.60,.329411,.035699
No,36.00,0,3.35,6.00,3.37,2,384,-5.328,3.83,0.00,91.93,-11.60,.235294,.000016
No,50.00,0,3.267,6.87,1.87,2,433,-5.869,3.75,0.00,82.50,-16.80,.223529,.000017
No,34.00,0,2.345,6.87,1.62,1,915,-5.537,3.47,0.00,73.90,-14.60,.211764,.000051
No,31.00,0,3.004,3.37,1.37,2,296,-4.242,1.88,0.00,99.03,-14.20,.152941,.000221
No,14.00,0.635294,4.534,.25,.50,3,574,-3.775,7.93,0.00,17.24,-14.50,6.870588,.010272
No,25.00,0,0.331,.50,.50,2,217,-4.395,3.78,-4.71,10.94,-10.40,.211764,.000026
No,27.00,0.0941176,3.192,2.00,0,1,1409,-5.153,5.63,0.00,96.69,-10.00,.294117,.000047
No,48.00,0,3.018,1.60,.10,1,716,-6.888,3.76,0.00,121.92,-21.20,.242990,.000094
No,33.00,0,2.026,2.71,1.00,1,400,-5.814,0.71,0.00,81.55,-4.50,.197183,.000058
No,51.00,0,0.467,2.50,3.00,12709,241,-6.054,5.71,-13.96,12.74,-20.80,.294117,.016485
No,53.00,0,1.42,.83,.16,733,1387,-5.745,6.16,-20.17,32.42,-17.90,.246153,.000034
No,43.00,0,3.004,.25,.06,1,886,-5.485,2.39,0.00,91.96,-48.70,.189024,.000087
No,51.00,0,0.166,.90,.90,230907,6363,-7.811,4.72,-88.44,NA,-27.40,.308411,.000089
No,45.00,0,2.709,1.40,.40,1,214,-7.431,2.03,0.00,119.15,-21.90,.177570,.000202
No,34.00,0,2.249,1.40,.30,1,656,-5.447,2.52,0.00,130.99,-18.90,.205607,.000143
No,51.00,0,4.211,1.40,.40,1,2237,-6.560,3.27,0.00,108.35,-28.10,.242990,.000052
No,56.00,0,3.719,2.00,2.28,1,2273,-6.781,3.48,0.00,108.08,-18.90,.281690,.000032
No,51.00,0,1.546,1.10,3.50,359871,1693,-6.779,5.44,-0.03,20.58,-28.80,.373831,.009910
No,48.00,0.130841,1.459,1.10,3.70,197155,1693,-4.265,7.57,-14.68,25.61,-30.70,.560747,.002343
No,36.00,0.130841,1.693,1.00,4.60,58385,1693,-5.394,4.18,0.00,97.91,-18.70,.514018,.002552
No,64.00,0,2.281,3.71,2.28,1,358,-5.273,3.64,0.00,94.05,-28.90,.126760,.000029
No,30.00,0.873239,3.008,3.71,2.28,1,531,-4.011,0.28,0.00,86.19,-6.30,.126760,.000012
No,41.00,0,0.448,3.90,1.60,10397,407,-5.993,20.36,-60.11,NA,-18.50,.252336,.014072
No,45.00,0,0.763,3.85,2.28,1785,793,-4.398,8.16,-6.76,8.97,-14.20,.225352,.023690
No,50.00,0,4.427,2.00,1.85,1,420,-6.333,1.58,0.00,70.31,-13.80,.352112,.061982
No,40.00,0,4.427,2.14,1.85,1,420,-5.407,1.92,0.00,108.85,-10.40,.225352,.000022
No,50.00,0,2.859,1.57,1.28,1,2337,-6.338,2.34,0.00,92.88,-15.90,.169014,.000644
No,52.00,0,2.704,1.07,2.42,1,462,-6.955,1.99,0.00,85.40,-42.20,.162162,.000051
No,30.00,0,0.753,.70,.80,1,574,-5.439,9.87,-23.91,29.54,-9.10,.163461,.000016
No,46.00,0,2.529,1.85,1.71,1,1863,-5.998,5.67,0.00,94.98,-11.90,.211267,.000031
No,21.00,0,1.408,.33,1.33,1,2502,-3.637,13.97,-1.82,22.41,-7.10,.200000,.000011
No,25.00,0.0365854,2.016,1.18,.56,1,2403,-5.207,5.23,0.00,30.57,-24.30,.274390,.002458
No,38.00,0.107692,2.139,.66,1.50,1,934,-7.330,1.63,0.00,74.88,-2.90,.200000,.008001
No,41.00,0,1.959,.31,.56,2,627,-7.169,2.50,0.00,89.76,-27.60,.201219,.000172
No,69.00,0,5.854,1.66,1.83,1,4206,-5.295,6.24,0.00,88.22,-20.00,.384615,.009409
No,59.00,0,5.854,1.06,.75,125380,4494,-5.345,17.68,-37.98,24.63,-67.00,.341463,.007243
No,49.00,0,4.776,2.16,1.83,1,4593,-4.994,3.42,-8.47,22.05,-10.50,.400000,.009962
No,59.00,0,1.987,1.06,.75,127944,4494,-7.131,17.91,-21.46,24.60,-52.00,.341463,.003053
No,31.00,0,4.247,.43,.56,1,668,-4.971,2.35,0.00,129.54,-20.60,.195121,.005419
No,40.00,0,0.586,1.33,1.50,3871,822,-5.028,4.02,-13.36,17.71,-7.90,.323076,.000025
No,47.00,0,0.134,.93,.56,71,2025,-5.688,19.43,-584.18,4.59,-38.00,.146341,.012190
No,42.00,0,0.134,1.06,.56,139,2025,-6.778,19.43,-584.18,4.59,-34.80,.170731,.005219
No,53.00,0,0.134,.33,1.50,261,1398,-5.720,12.22,-307.74,4.26,-15.30,.169230,.013193
No,53.00,0,1.398,.33,1.50,1,1130,-3.005,7.71,-15.22,21.73,-30.20,.215384,.000271
No,23.00,0.107692,3.15,.66,.50,2,347,-4.226,NA,0.00,99.20,-4.50,.276923,.000631
No,53.00,0,2.031,.56,.18,2,429,-7.187,3.28,0.00,71.20,-44.80,.207317,.018028
No,35.00,0,0.586,.40,.30,1865,1548,-6.959,9.26,-22.67,24.71,-6.80,.214953,.000105
No,41.00,0,0.966,.71,.42,862,797,-5.948,5.61,-0.72,26.62,-34.10,.155405,.000021
No,51.00,0,3.036,1.00,.50,1,1079,-6.702,NA,0.00,110.85,-25.00,.134615,.000193
No,54.00,0,3.226,.57,1.14,1,1272,-5.458,2.64,0.00,87.07,-24.40,.211267,.008652
No,31.00,0,2.374,.21,.57,16,587,-6.006,2.19,0.00,118.83,-24.50,.182432,.003174
No,29.00,0.0608108,1.607,.14,.57,1,56,-6.123,9.25,-3.43,21.31,-19.40,.175675,.018092
No,54.00,0,5.647,.14,.57,1,1306,-6.645,0.31,0.00,111.76,-42.90,.317567,.001114
No,61.00,0,0.782,.14,.57,1,2232,-5.762,9.35,-50.83,3.34,-68.10,.405405,.015592
No,57.00,0,1.874,.14,.57,1,2232,-7.338,6.13,-51.96,NA,-43.30,.256756,.010789
No,62.00,0,3.175,.60,.80,1,2276,-9.377,1.30,0.00,47.63,-20.90,.701923,.019655
No,52.00,0.0472973,2.664,.78,.71,4,1829,-6.385,0.42,0.00,172.79,-36.20,.310810,.000818
No,54.00,0,1.287,.20,1.00,30210,48,-6.966,6.21,0.00,34.83,-26.50,.240384,.008046
No,46.00,0,2.204,.20,1.00,1,832,-5.756,3.44,0.00,88.54,-19.90,.269230,.000026
No,67.00,0,2.001,.20,1.00,1,365,-5.288,10.66,-2.78,56.19,-50.10,.259615,.000196
No,54.00,0,0.54,.20,1.00,286226,1790,-7.896,8.19,-21.02,12.13,-22.30,.269230,.000024
No,43.00,0.317308,0.54,.60,1.00,31922,2169,-7.050,7.40,-8.59,20.33,-20.20,.211538,.012155
No,41.00,0,0.58,2.30,.60,133,994,-5.872,1.47,-10.70,20.28,-18.30,.288461,.018149
No,57.00,0,0.55,1.64,.42,3,134,-6.391,3.81,-4.30,14.27,-50.50,.283783,.001755
No,66.00,0,2.557,.66,.66,1,4658,-6.959,3.17,-30.39,NA,-8.70,.369230,.000126
No,64.00,0.0426829,1.867,.25,.25,1,4559,-6.662,NA,0.00,94.16,-76.80,.426829,.015355
No,47.00,0,1.519,12.00,.18,121863,1721,-4.473,5.34,-26.44,27.28,-36.40,1.044247,.035805
No,28.00,0,0.092,14.83,3.66,2132,1636,-4.939,7.94,-44.32,4.98,-8.00,.593750,.022928
No,26.00,0.0530973,3.111,3.09,0,20,2006,-5.287,2.50,0.00,124.52,-11.90,.132743,.019013
No,47.00,0,0.693,2.18,1.18,259725,297,-6.547,5.33,-28.35,29.66,-31.50,.194690,.000164
No,35.00,0,3.813,3.36,1.18,8,518,-6.913,3.65,0.00,116.33,-11.80,.451327,.003098
No,34.00,0,0.092,2.90,1.18,22095,1960,-5.611,8.60,-15.78,4.31,-10.50,.451327,.001802
No,58.00,0,3.701,.54,.27,6,690,-5.974,2.18,0.00,98.72,-38.60,.168141,.000014
No,40.00,0,1.708,2.36,.27,6,971,-5.974,4.27,-1.20,31.15,-17.40,.212389,.000019
No,50.00,0,0.405,.81,.27,47,505,-6.465,10.37,-26.74,20.58,-25.40,.221238,.003815
No,55.00,0,0.318,.53,.11,5,354,-8.531,7.92,-35.37,31.88,-63.40,.200757,.001793
No,40.00,0,0.318,2.16,.50,5,81,-6.466,8.43,-15.02,21.40,-3.78,.140625,.000010
No,68.00,0,8.729,.63,.27,5,1535,-7.271,15.26,-1.32,220.48,-46.10,.256637,.000017
No,67.00,0,8.092,.43,.25,5,1479,-8.048,3.28,0.00,199.81,-70.80,.260355,.002075
No,46.00,0,3.078,1.87,2.37,1,1203,-6.129,0.93,0.00,116.36,-42.10,.230769,.002461
No,54.00,0,3.078,1.81,2.75,1,777,-6.998,2.20,0.00,83.43,-47.10,.224852,.001481
No,50.00,0,0.994,3.16,5.16,1,882,-6.729,2.90,0.00,101.58,-4.60,.250000,.002731
No,57.00,0,3.078,1.87,2.75,1,777,-8.969,0.50,0.00,89.07,-49.40,.242603,.000328
No,56.00,0,3.078,3.50,5.16,1,882,-6.912,0.77,0.00,58.47,-3.70,.250000,.000035
No,64.00,0,3.078,3.16,4.33,1,882,-6.305,2.08,0.00,79.35,-20.90,.234375,.000834
No,25.00,0.5625,0.71,4.00,4.66,2166,370,-4.140,5.02,-0.60,15.75,-7.30,1.796875,.004450
No,51.00,0.213018,0.34,2.68,4.62,375425,265,-6.371,5.35,-6.51,17.43,-55.00,.952662,.008455
No,50.00,0.09375,0.34,5.00,9.83,98541,370,-5.518,4.28,-15.49,10.10,-14.50,.328125,.000055
No,43.00,0,2.032,9.33,6.00,1,1317,-5.369,2.13,0.00,56.73,-11.30,.187500,.000021
No,53.00,0,3.665,4.25,3.50,1,1212,-6.671,0.71,0.00,99.19,-67.40,.289940,.000186
No,65.00,0,2.579,.68,1.31,1,1305,-7.683,6.19,0.00,117.29,-61.80,.355029,.005051
No,39.00,0,0.322,1.00,.56,5,740,-5.174,6.54,-15.86,27.51,-40.40,.047337,.000028
No,35.00,0,0.32,2.16,1.50,4,340,-5.000,4.81,-11.57,24.05,-5.80,.046875,0
No,39.00,0,0.566,1.72,1.09,10,377,-5.858,14.07,-18.50,22.11,-15.40,.283185,.000031
No,48.00,0,0.574,1.65,3.42,316944,175,-8.504,16.84,-46.08,19.19,-71.90,.473484,.004036
No,50.00,0,3.281,.92,1.38,283338,914,-7.119,10.19,-7.52,21.31,-76.40,.257575,.001274
No,52.00,0.0606061,2.131,.38,.50,339793,212,-6.755,3.97,0.00,31.34,-95.30,.492424,.011577
No,49.00,0,2.98,1.19,1.15,372312,385,-7.583,7.88,-10.80,30.53,-78.60,.223484,.001714
No,38.00,0,3.784,.15,.15,346123,518,-6.734,6.51,-33.79,15.83,-53.40,.200757,.002117
No,48.00,0,3.92,.15,.15,81,801,-8.580,11.33,-2.16,30.34,-69.10,.246212,.003612
No,64.00,0,0.647,.66,.66,338153,623,-6.683,6.85,-9.76,15.28,-20.30,.484375,.000119
No,40.00,0.035503,1.756,.25,.25,1,939,-6.920,8.87,0.00,40.19,-33.90,.201183,.004292
No,51.00,0,2.37,.15,.19,1,1306,-8.001,3.94,0.00,76.23,-81.60,.215909,.000543
No,27.00,0.0795455,4.61,1.11,3.96,109053,995,-6.127,8.95,0.00,10.63,-48.10,.219696,.000283
No,53.00,0,0.525,.54,.54,223603,230,-6.046,3.59,0.00,22.85,-32.40,.442477,.012836
No,46.00,0.0628019,1.905,1.00,.15,281471,568,-6.507,7.04,0.00,62.10,-55.70,.265700,.007364
No,46.00,0,2.372,1.00,.60,1,3530,-7.049,1.88,0.00,126.94,-9.00,.166666,.001742
No,35.00,0.181818,3.065,.34,.03,191750,992,-7.704,4.97,-0.78,43.62,-48.60,.238636,.017028
No,45.00,0,3.13,.63,.81,1,137,-6.413,0.70,0.00,113.48,-18.80,.283185,.000019
No,78.00,0,0.166,1.36,1.45,1388,1390,-7.209,9.43,-98.88,4.04,-63.20,.371681,.001038
No,44.00,0.185841,2.09,1.45,1.45,219375,548,-5.693,10.75,-1.34,13.56,-27.30,.769911,.006722
No,56.00,0,5.184,1.36,1.45,1,270,-6.575,4.76,0.00,117.04,-34.40,.247787,.000326
No,47.00,0,2.704,.60,1.00,23484,282,-5.567,8.69,-36.35,21.42,-63.90,.236714,.002736
No,48.00,0,0.585,.63,1.81,13340,376,-6.075,6.76,-6.01,19.25,-32.60,.292035,.000166
No,48.00,0,2.135,.63,1.45,1,464,-6.122,2.15,0.00,77.74,-17.10,.185840,.005028
No,33.00,0,0.539,.63,1.45,9073,1396,-6.609,9.88,-33.95,19.31,-11.60,.150442,.012888
No,41.00,0,0.586,1.00,1.00,37918,651,-5.527,9.19,-40.19,32.14,-11.70,.183333,.001100
No,62.00,0,8.707,.45,.90,1,2470,-6.407,4.39,0.00,173.70,-93.30,.285024,.007201
No,55.00,0,0.323,1.20,1.50,314599,203,-7.166,16.64,-41.61,16.86,-25.40,.346534,.000046
No,42.00,0,0.34,.81,1.54,41,2747,-5.281,8.28,-28.80,10.48,-30.00,.238938,.000803
No,39.00,0,0.335,.45,.95,97,2653,-7.516,13.32,-35.20,18.16,-34.40,.207729,.015007
No,40.00,0,0.335,.45,.90,53,2653,-5.556,10.21,-111.98,21.43,-50.30,.178743,.000289
No,39.00,0,4.756,.90,.70,1,603,-7.445,4.38,0.00,138.09,-38.70,.159420,.000411
No,47.00,0.0966184,2.793,1.10,.65,184236,857,-6.819,12.31,-24.56,21.84,-67.40,.202898,.001670
No,47.00,0.0676329,1.79,.85,1.55,146156,307,-6.957,8.89,-52.76,12.54,-63.20,.202898,.014321
No,60.00,0,0.307,3.40,2.40,249301,258,-6.432,3.26,-6.32,10.01,-9.80,.366666,.000012
No,60.00,0,0.295,3.40,2.40,25643,265,-7.837,3.71,-1.13,10.69,-4.30,.183333,.000011
No,45.00,0,0.166,3.40,2.80,297,72,-4.960,9.20,-121.97,5.24,-9.70,.200000,.000368
No,36.00,0,1.98,1.40,3.80,1,289,-4.095,3.27,0.00,31.36,-6.90,.166666,.000329
No,45.00,0.1,0.634,1.40,3.80,284807,650,-4.813,5.34,-33.28,NA,-11.10,.183333,.000007
No,61.00,0,0.164,2.00,3.80,274655,650,-6.666,6.54,-25.34,NA,-16.20,.700000,.004575
No,57.00,0,1.595,.45,1.15,378007,200,-8.152,11.02,-103.28,4.38,-68.70,.391304,.000280
No,43.00,0,0.166,1.60,4.60,41,1009,-6.755,6.17,-16.67,3.93,-7.80,.166666,.000034
No,47.00,0,0.516,2.72,.81,3,677,-6.299,8.03,-82.63,17.73,-29.20,.184873,.000034
No,47.00,0,2.734,5.42,1.28,1,227,-8.694,3.75,0.00,97.97,-9.40,.217948,.000017
No,52.00,0,2.039,.80,.90,330776,264,-7.564,11.49,-6.92,27.90,-25.30,.542056,.014595
No,46.00,0.0267857,3.59,.36,.13,1,838,-7.083,4.89,0.00,146.68,-53.60,.232142,.000462
No,47.00,0,3.778,3.18,.09,2,185,-8.417,3.99,0.00,123.32,-25.50,.203539,.000012
No,39.00,0,2.197,.20,.10,1,428,-6.911,2.20,0.00,122.15,-13.70,.168316,.001817
No,30.00,0,7.004,1.00,6.71,1,1828,-5.909,3.45,0.00,140.63,-4.70,.208333,.034440
No,45.00,0,1.011,.76,3.61,34103,658,-5.420,10.75,-34.64,24.08,-32.97,.177777,.000088
No,64.00,0,0.793,1.00,3.91,353217,382,-6.961,10.84,-21.27,29.07,-53.90,.425196,.014459
No,48.00,0,1.121,3.40,9.40,1,821,-5.280,4.72,0.00,25.64,-11.80,.216666,.000027
No,55.00,0,2.478,.60,4.70,1,758,-6.292,3.28,0.00,80.87,-30.90,.247524,.000127
No,55.00,0,2.265,.60,4.70,1,956,-7.221,3.16,0.00,48.07,-12.00,.217821,.001051
No,59.00,0,3.318,.60,4.70,6,467,-6.930,1.50,0.00,83.96,-28.50,.168316,.000114
No,54.00,0.0594059,3.422,.60,4.90,1,428,-6.651,9.13,0.00,89.09,-30.20,.188118,.000051
No,62.00,0,2.593,.60,4.90,1,432,-6.055,6.83,0.00,81.89,-35.70,.207920,.016433
No,36.00,0,2.504,.80,4.90,2,498,-5.152,5.81,0.00,66.63,-16.80,.257425,.000019
No,53.00,0,3.34,.50,2.70,2,8655,-7.521,1.30,0.00,62.49,-55.70,.299516,.004166
No,41.00,0.1,0.324,2.00,1.60,288926,331,-5.130,9.69,-21.25,15.62,-8.90,.333333,.000049
No,38.00,0,2.662,1.45,.72,2,658,-5.144,6.11,0.00,69.79,-30.20,.184873,.000022
No,55.00,0,4.534,.20,.80,1,446,-7.414,1.82,0.00,91.68,-20.50,.198019,.000157
No,52.00,0,0.87,.10,2.20,300523,161,-7.895,5.72,-3.49,30.91,-21.90,.448598,.000088
No,42.00,0,3.172,.14,3.14,5,980,-5.866,1.08,0.00,91.13,-15.50,.217948,.000047
No,52.00,0,1.614,.63,1.90,82477,225,-6.928,8.31,-31.36,25.60,-30.40,.210084,.000037
No,61.00,0,2.281,.27,1.72,1,1572,-6.540,5.65,0.00,32.94,-31.20,.319327,.000033
No,58.00,0,3.102,.27,1.72,1,200,-7.095,2.89,0.00,101.99,-29.10,.252100,.000094
No,49.00,0.151261,2.387,.36,1.45,1,1130,-6.837,7.44,-29.00,18.90,-33.40,.445378,.014700
No,63.00,0,2.394,.27,1.45,1,379,-5.679,2.63,0.00,108.77,-36.60,.134453,.000985
No,62.00,0,4.19,.27,1.45,1,261,-7.075,1.62,0.00,97.51,-36.60,.277310,.000534
No,58.00,0,5.214,.42,1.57,1,1462,-5.978,3.58,0.00,112.19,-44.00,.397163,.000784
No,61.00,0,6.939,5.28,4.85,1,1763,-7.576,1.49,0.00,113.19,-19.30,.269230,.000352
No,43.00,0.121495,0.164,.60,2.70,273474,334,-5.348,9.97,-91.94,4.47,-31.90,.364485,.001499
No,47.00,0,0.78,1.00,5.28,966,106,-5.275,7.14,-2.79,19.93,-24.60,.217948,.000012
No,55.00,0,2.099,1.14,7.42,1,671,-5.592,2.34,0.00,95.30,-21.50,.230769,.000460
No,42.00,0,2.686,.70,3.50,1,284,-5.969,4.69,0.00,37.85,-22.30,.130841,.000025
No,53.00,0,2.5,1.00,5.00,105,945,-4.630,4.48,0.00,48.56,-25.40,.243589,.000156
No,50.00,0,2.462,1.00,5.00,1,739,-5.364,2.52,0.00,86.04,-15.00,.115384,.000017
No,52.00,0,3.497,.90,3.50,1,1120,-7.126,NA,0.00,104.67,-30.90,.224299,.000089
No,58.00,0,3.207,1.20,3.90,1,593,-5.969,4.39,0.00,89.24,-38.90,.271028,.000392
No,60.00,0,0.909,2.28,5.57,1,1070,-7.338,10.45,-7.14,22.29,-22.80,.217948,.000042
No,41.00,0.242991,0.586,.90,3.90,128527,103,-6.096,7.27,-29.99,30.17,-18.10,.299065,.000234
No,58.00,0,2.375,.72,3.54,303581,375,-5.884,8.07,-18.32,18.24,-43.10,.769230,.009237
No,61.00,0,8.696,.40,1.77,1,508,-7.046,3.98,0.00,229.56,-83.10,.165178,.019803
No,64.00,0.588785,2.721,1.10,3.90,29,781,-6.165,1.53,0.00,90.74,-34.20,.205607,.000041
No,54.00,0,3.298,1.09,2.45,1,1608,-5.616,2.82,0.00,118.91,-42.50,.235294,.000011
No,32.00,0,8.89,1.15,1.23,2,4846,-6.686,5.13,0.00,259.41,-19.50,.170370,.000013
No,53.00,0,2.308,1.16,.91,1,145,-8.065,4.96,0.00,64.29,-22.00,.204724,.018569
No,55.00,0,4.363,3.28,5.00,1,2147,-6.767,2.79,0.00,146.40,-17.30,.307692,.000010
No,50.00,0.0892857,2.981,1.22,.72,355158,2304,-6.964,7.17,-3.36,30.68,-66.00,.348214,.000047
No,60.00,0.485981,0.134,1.20,.70,45202,642,-5.588,NA,-390.90,NA,-17.20,2.028037,.001187
No,52.00,0,0.134,.77,.31,303683,90,-7.265,14.02,-109.20,NA,-67.10,.281250,.007948
No,56.00,0,8.722,.59,.31,1,972,-8.182,10.86,-1.13,127.67,-57.90,.205357,.000169
No,51.00,0,3.507,.83,.58,1,1295,-6.415,2.30,0.00,115.06,-27.30,.147286,.000021
No,50.00,0,4.374,.59,.31,1,1527,-6.072,2.49,0.00,151.54,-76.60,.187500,.000047
