Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
No,36.00,0,4.67,.09,0,1,7068,-6.172,4.45,0.00,95.62,-15.70,.162162,.000141
No,39.00,0,7.103,.09,.27,1,7068,-5.459,3.43,0.00,131.91,-17.50,.342342,.000042
No,58.00,0,3.104,.27,2.63,1,413,-6.035,3.00,0.00,99.34,-43.50,.306306,.003944
No,42.00,0,1.462,.05,.05,174,598,-6.546,1.72,0.00,75.70,-46.20,.254335,.023193
No,42.00,0,1.019,.36,0,1,1214,-6.474,8.61,-8.16,41.53,-17.40,.288288,.000194
No,45.00,0,2.167,1.27,0,1,601,-6.724,1.50,0.00,76.31,-18.10,.297297,.000060
No,52.00,0,2.027,.14,0,2,425,-5.681,2.52,0.00,81.31,-42.80,.283783,.000052
No,47.00,0,2.809,.07,.07,2,1335,-6.787,1.83,0.00,116.19,-38.30,.263513,.004338
No,46.00,0.0315789,2.49,.22,.11,1,802,-5.624,4.66,0.00,142.61,-54.90,.252631,.004036
No,44.00,0.0315789,3.785,.22,0,1,273,-6.032,1.31,0.00,118.26,-43.10,.278947,.000268
No,39.00,0,4.325,.50,.07,10,598,-4.856,0.64,0.00,106.01,-40.80,.256756,.000025
No,38.00,0,2.801,.33,.16,1,1291,-5.953,1.26,0.00,83.07,-46.40,.226315,.000051
No,54.00,0,1.291,.16,0,328354,538,-8.319,13.72,-16.08,27.54,-52.50,.236842,.000455
No,44.00,0,1.842,.11,0,1,190,-6.169,2.38,0.00,122.80,-40.60,.215789,.000144
No,44.00,0,1.974,.14,0,1,232,-6.354,0.69,0.00,96.86,-32.00,.189189,.000099
No,38.00,0,1.974,.14,0,1,232,-6.631,1.95,0.00,104.72,-27.70,.229729,.001354
No,36.00,0,2.791,.38,0,1,845,-5.950,3.39,0.00,130.75,-34.60,.263157,.000036
No,46.00,0,7.026,.36,0,1,389,-5.129,3.69,0.00,109.17,-29.60,.198198,.000220
No,31.00,0,3.941,.06,.03,1,645,-6.330,2.85,0.00,173.06,-46.20,.203333,.000079
No,40.00,0,3.21,.85,.57,1,849,-6.081,2.43,0.00,123.59,-27.60,.277027,.000224
No,35.00,0.0982659,2.546,.11,0,1,213,-5.329,6.24,0.00,142.42,-41.50,.352601,.008501
No,55.00,0,1.69,.11,.11,1,533,-9.206,1.29,0.00,146.97,-55.00,.289017,.000120
No,34.00,0,1.857,.41,.17,1,744,-7.209,8.18,-73.85,4.30,-14.80,.277456,.000092
No,42.00,0.0693642,8.329,.11,0,1,646,-5.979,4.72,0.00,166.81,-42.60,.416184,.002356
No,39.00,0.248555,2.916,.29,.05,1,547,-5.685,NA,0.00,116.59,-43.10,.242774,.001124
No,54.00,0.236994,3.698,.35,.05,6,406,-6.812,5.30,0.00,101.27,-44.70,.231213,.000026
No,47.00,0,4.476,.21,.07,1,586,-6.223,4.90,-0.11,123.91,-44.60,.162162,.000420
No,42.00,0,8.585,.33,0,1,1219,-5.004,9.48,0.00,97.49,-16.80,.250000,.000251
No,46.00,0,7.512,.12,.03,2,574,-8.934,NA,0.00,141.07,-333.90,.217470,.002268
No,32.00,0.0736842,2.586,1.22,.33,66,596,-6.145,3.40,0.00,103.25,-35.30,.184210,.000429
No,47.00,0.068836,2.945,.60,.20,393496,337,-8.713,6.89,-11.11,40.54,-243.92,.244055,.004763
No,38.00,0.283237,0.539,.82,.82,76833,356,-6.788,5.85,-149.40,4.32,-27.80,.416184,.000312
No,47.00,0.092296,1.084,.16,.03,396654,337,-8.607,12.71,-50.66,19.50,-401.89,.423340,.003064
No,59.00,0,3.074,1.00,.17,165,610,-7.363,11.85,-18.96,38.54,-134.20,.190972,.007867
No,52.00,0.0525869,6.453,.28,.30,5,221,-8.393,NA,0.00,128.81,-420.40,.196776,.006412
No,49.00,0.0497238,4.128,.38,.83,24,3565,-6.578,NA,0.00,160.03,-42.70,.254143,.000374
No,60.00,0.416667,2.526,.63,.54,1,3136,-9.025,6.77,0.00,37.95,-34.50,.225000,.000923
No,53.00,0,2.101,.41,.33,1,219,-6.435,5.52,0.00,103.66,-37.20,.255813,.000017
No,51.00,0.0381388,7.052,.03,.07,371457,1147,-9.427,3.24,0.00,78.49,-416.60,.212051,.011666
No,41.00,0.0160183,4.333,.03,.03,3,537,-8.802,NA,0.00,141.60,-366.00,.212814,.005129
No,41.00,,4.333,.06,.03,384893,615,-9.158,NA,0.00,105.53,-366.60,.234935,.007901
No,54.00,0,3.594,20.39,7.32,25746,9035,-7.037,0.96,0.00,116.62,-102.20,.218750,.000222
No,50.00,0.00686499,6.221,15.40,5.85,253407,8012,-9.350,NA,0.00,146.92,-469.70,.231121,.000411
No,50.00,0.00686499,6.221,15.44,5.87,253370,8012,-9.277,NA,0.00,127.36,-467.90,.229595,.000413
No,49.00,0.00686499,6.221,16.30,5.73,253396,8012,-9.348,NA,0.00,158.04,-474.80,.234172,.000463
No,49.00,0,4.011,17.86,6.50,2,3699,-8.778,NA,0.00,153.91,-287.90,.221957,.000613
No,53.00,0,0.322,.25,.14,4,2425,-7.208,17.94,-102.94,19.52,-104.90,.190972,.000204
No,34.00,0.0208333,0.586,.25,.53,2915,259,-7.177,9.52,-34.88,26.35,-38.10,.201388,.000214
No,44.00,0,5.505,.25,.10,2,660,-6.774,2.25,0.00,125.54,-70.20,.204861,.022255
No,42.00,0,3.188,.25,.10,1,1557,-6.927,2.33,0.00,116.02,-59.70,.215277,.011354
No,52.00,0,4.055,.17,.10,1,837,-6.749,0.23,0.00,126.72,-90.30,.177083,.011903
No,33.00,0.0273038,0.34,.31,.24,328,1838,-6.192,11.11,-82.49,21.30,-56.70,.208191,.030320
No,50.00,0.0607735,3.447,.16,.38,123,336,-6.645,2.88,0.00,65.36,-51.70,.220994,.000041
No,60.00,0,4.868,.22,.38,1,1366,-7.199,NA,0.00,91.97,-59.80,.198895,.000076
No,28.00,0.348066,5.754,.66,.38,1,1366,-5.771,0.90,0.00,148.54,-24.80,.165745,.005773
No,46.00,0.064836,3.925,.22,.45,394520,329,-9.250,12.43,-27.24,33.66,-414.70,.296720,.004071
No,38.00,0.038674,3.925,1.00,.83,1,396,-6.236,2.41,0.00,75.56,-33.20,.243093,.004171
No,36.00,0.0441989,1.053,1.55,1.22,3,354,-6.644,12.50,0.00,33.48,-38.10,.243093,.000088
No,43.00,0,1.053,1.47,1.00,5568,960,-6.513,7.13,-35.52,38.65,-49.50,.237373,.018852
No,53.00,0,2.368,1.61,.88,1,362,-5.707,1.42,0.00,74.60,-59.50,.154696,.000022
No,52.00,0,0.272,.34,.58,447099,778,-6.970,7.65,-14.02,13.17,-139.80,.406666,.000631
No,40.00,0,2.146,3.10,.64,2,612,-6.375,NA,0.00,90.62,-87.50,.347222,.001365
No,60.00,0,2.123,1.27,1.54,1,215,-6.009,NA,0.00,85.18,-43.10,.171171,.000069
No,62.00,0,3.361,1.05,1.72,1,838,-7.790,1.37,0.00,53.09,-73.50,.182320,.021943
No,64.00,0.0405405,2.185,1.00,1.85,1,2500,-6.460,4.73,-1.19,72.67,-60.40,.378378,.000174
No,50.00,0,2.598,.41,.72,1,2615,-7.529,1.25,0.00,70.75,-94.20,.210000,.000338
No,62.00,0,5.007,1.72,.68,1,1105,-7.716,0.48,0.00,150.71,-112.80,.226666,.000840
No,61.00,0,5.52,4.17,.62,1,1940,-8.510,0.68,0.00,137.51,-127.50,.216666,.002778
No,58.00,0,2.504,.55,.93,324,2859,-5.945,0.75,0.00,147.27,-118.60,.203333,.002239
No,69.00,0,2.167,.55,.65,1,2147,-8.029,5.76,-2.71,50.78,-119.00,.270000,.000404
No,49.00,0,0.73,.14,.21,2960,673,-8.930,11.57,-130.70,39.41,-332.60,.220200,.019948
No,54.00,0,0.73,.88,1.00,3,423,-5.067,10.95,-80.71,25.89,-72.00,.189473,.001633
No,46.00,0.0433333,1.47,.55,.62,69656,406,-6.348,4.80,0.00,41.08,-85.40,.366666,.001242
No,60.00,0,2.921,1.64,4.17,1,541,-7.922,NA,0.00,105.60,-66.50,.231213,.017365
No,31.00,0.122839,0.166,.34,.11,5118,1720,-8.734,5.86,-264.30,6.74,-154.99,.167424,.001672
No,41.00,0,2.235,1.20,1.93,29,587,-6.998,3.12,0.00,104.01,-79.50,.183333,.001809
No,42.00,0.0564149,1.936,.65,.11,399504,223,-8.782,25.01,-5.58,43.55,-298.90,.309372,.003069
No,49.00,0.022748,2.647,.07,.05,386698,322,-8.259,7.40,-25.10,38.14,-375.50,.262966,.000729
No,65.00,0.0673339,4.95,.11,.07,1,18994,-10.101,1.62,0.00,81.26,-466.80,.282984,.004892
No,65.00,0.00545951,4.95,.11,.07,1,18994,-9.740,1.59,0.00,72.99,-486.30,.275705,.005020
No,63.00,0,4.038,.05,.08,1,6401,-9.346,1.16,0.00,120.18,-486.10,.270245,.000557
No,43.00,0.0417661,0.554,.16,.13,393953,184,-8.307,23.95,-200.94,21.76,-206.40,.338902,.009391
No,58.00,0.0272975,3.161,.09,.18,4,15310,-9.470,1.27,0.00,71.68,-462.70,.335759,.007739
No,62.00,0,0.273,.93,1.20,1,8787,-7.511,NA,-196.90,NA,-116.80,.651877,.002504
No,66.00,0,3.217,.73,1.78,1,23947,-6.476,0.92,0.00,98.93,-99.20,.232323,.040989
No,38.00,0.0823389,0.557,.12,.04,94771,248,-8.138,13.53,-76.45,26.37,-204.80,.204057,.003869
No,39.00,0.0990453,0.937,.16,.04,96520,553,-8.624,8.48,-47.12,25.02,-221.20,.237470,.003211
No,37.00,0,0.122,.10,.14,4241,494,-7.257,12.90,-157.52,3.04,-63.60,.194444,.000292
No,52.00,0,0.122,.16,.22,390818,396,-6.096,18.86,-276.27,2.81,-58.40,.198895,.000048
No,50.00,0.0656566,0.134,.15,.21,170046,43,-7.642,12.76,-147.98,2.18,-48.00,.232323,.000608
No,39.00,0.0750853,0.296,.13,.13,330750,1528,-6.053,10.16,-91.66,2.90,-71.80,.665529,.003580
No,53.00,0.174676,0.433,.03,.03,3080,306,-9.788,NA,-413.70,NA,-378.10,.276125,.002284
No,53.00,0.249403,0.54,.03,.07,399003,724,-9.417,NA,-603.40,NA,-252.20,.886634,.002232
No,51.00,0,0.134,.21,.21,359555,258,-5.296,8.84,-45.04,5.06,-72.50,.176767,.001807
No,48.00,,0.134,.17,.13,381819,746,-7.662,7.67,-365.84,5.62,-79.70,.436860,.007439
No,44.00,0.156997,0.134,.17,.13,374833,746,-7.371,7.67,-365.84,5.62,-71.60,.430034,.007641
No,36.00,0,0.134,.21,.21,558,528,-6.985,8.08,-182.88,5.06,-39.10,.151515,.000037
No,44.00,0,1.216,.10,0,29,354,-7.002,0.22,0.00,92.78,-44.30,.232323,.000033
No,42.00,0,1.216,.13,0,29,259,-6.612,1.67,0.00,86.04,-78.80,.245733,.009878
No,37.00,0,1.216,.15,.05,17,354,-6.257,4.44,0.00,89.19,-46.50,.242424,.015317
No,47.00,0.105012,0.909,.12,.04,422761,1622,-6.808,11.61,-35.38,10.80,-305.80,.317422,.003458
No,47.00,0.105012,0.909,.12,.04,421225,1622,-6.949,8.03,-25.87,9.37,-294.00,.319809,.003432
No,47.00,0.0799523,0.909,.10,.04,419950,1622,-7.142,8.62,-31.63,10.16,-286.90,.331742,.005258
No,34.00,0.585859,0.736,0,0,238043,2262,-5.486,4.53,0.00,44.90,-48.40,.242424,.000096
No,48.00,0,0.736,.10,.06,382613,1362,-7.550,4.17,-6.18,10.89,-81.10,.293515,.000537
No,49.00,0.0409556,0.265,.17,.06,280516,1362,-7.277,18.09,-57.96,3.27,-90.00,.361774,.007371
No,38.00,0,1.586,.15,0,33,406,-5.779,4.30,-0.30,19.31,-50.50,.409090,.009020
No,31.00,0.0527753,0.687,.04,.08,2002,595,-8.265,4.84,-2.78,106.86,-223.30,.438580,.002255
No,38.00,0,NA,9.50,.60,6288,2694652,-4.906,4.84,NA,NA,-17.90,NA,NA
No,34.00,0,NA,5.56,0,7261,2694597,-6.100,4.84,NA,NA,-26.80,NA,NA
No,39.00,0,NA,.03,0,7746,110,-6.991,4.84,NA,NA,-73.00,.512195,.000077
No,52.00,0,2.12,.32,.25,215988,542,-9.573,18.72,-21.57,59.99,-350.60,.484037,.003756
No,50.00,0,0.858,.52,.16,204957,360,-8.484,6.28,-10.26,60.57,-157.40,.398340,.000280
No,32.00,0,1.641,9.66,.22,6,1208,-4.655,2.19,0.00,85.64,-23.20,NA,NA
No,54.00,0,0.563,1.90,.43,371,63,-7.590,8.28,-3.59,94.20,-128.50,.323170,.001193
No,40.00,0.0560166,0.134,1.75,.29,76285,931,-8.256,11.60,-184.84,4.84,-111.30,.454356,.000807
No,35.00,0,1.609,2.00,.29,130448,440,-8.019,6.08,-101.86,8.22,-88.70,.180497,.000377
No,43.00,0.131098,0.424,2.56,.43,318324,754,-7.779,4.49,-81.13,5.88,-76.00,.112804,.014775
No,45.00,0,0.731,2.78,.43,371581,275,-7.202,9.48,-118.52,6.49,-86.60,.012195,0
No,40.00,0.0145228,3.521,1.79,.29,281548,1581,-8.296,6.60,0.00,126.23,-91.80,.136929,.000488
No,41.00,0,0.315,2.31,.29,15,1839,-7.481,10.78,-97.29,13.19,-124.10,.529045,.006511
No,34.00,0.0124481,0.315,2.54,.29,480,2336,-7.032,9.81,-43.78,13.48,-91.90,.537344,.003145
No,39.00,0,0.313,3.25,.43,8670,218,-7.854,12.76,-33.56,12.67,-56.60,.484756,.006341
No,39.00,0.216463,0.313,3.18,.43,9360,369,-7.994,15.18,-35.67,9.68,-62.20,.420731,.003897
No,49.00,0.118902,2.652,3.00,.43,400596,96,-6.972,8.24,-0.83,39.61,-103.50,.012195,0
No,30.00,0.0287081,1.53,4.75,.70,15,2782,-5.056,4.00,0.00,55.54,-39.50,.406698,.000363
No,57.00,0,2.12,1.20,.35,32,173,-8.550,7.47,-29.28,7.27,-186.40,.346473,.000263
No,51.00,0.119565,0.131,5.66,7.00,167692,273,-4.183,5.15,-52.19,NA,-33.30,.804347,.000093
No,52.00,0,0.131,6.11,.66,324311,273,-6.272,6.50,-41.54,NA,-22.40,.315217,.000098
No,51.00,0,0.131,6.11,.66,278509,273,-5.553,6.50,-41.54,NA,-21.60,.391304,.000986
No,58.00,0,0.51,5.00,.55,38,522,-7.653,10.75,-0.70,44.46,-27.00,.010869,0
No,61.00,0,0.51,5.00,.55,109,522,-6.560,8.04,0.00,44.60,-33.10,.021739,0
No,53.00,0,0.563,5.44,.55,192,300,-6.181,6.70,0.00,82.93,-28.30,.032608,.000228
No,36.00,0,1.769,.56,.06,8444,464,-7.523,5.72,-1.39,57.81,-86.10,.246887,.000195
No,46.00,0.17378,0.951,.75,.09,3806,390,-7.654,8.93,0.00,20.17,-55.60,.277439,.000840
No,53.00,0,0.156,.31,.03,12,265,-7.125,14.26,-335.33,4.73,-112.00,.282828,.001490
No,41.00,0.173913,0.532,3.33,2.88,231292,302,-4.817,4.09,-3.16,35.25,-22.40,.956521,.001675
No,40.00,0,4.265,4.40,3.10,59,340,-6.283,2.34,0.00,126.92,-15.10,.458715,.006332
No,37.00,0,3.059,1.31,.25,2,1703,-6.614,2.18,0.00,134.62,-34.40,.213414,.000013
No,26.00,0.0550459,1.992,1.90,0,2,1983,-6.015,2.72,0.00,126.76,-8.10,.229357,.002343
No,36.00,0.0669413,0.58,.59,.05,530,1238,-7.798,10.14,-134.15,31.77,-243.90,.223480,.002602
No,35.00,0.0741504,0.58,.64,.05,88,390,-7.564,10.46,-99.04,34.69,-227.10,.228630,.001814
No,45.00,0,0.58,1.31,.06,325877,727,-6.570,6.11,-20.43,33.40,-37.70,.268292,.015814
No,42.00,0,0.531,1.06,.31,6,1583,-6.776,10.10,-51.61,17.33,-42.00,.237804,.016254
No,39.00,0.00823893,0.586,.51,.05,21,776,-8.540,8.73,-49.40,34.68,-233.90,.216271,.015324
No,31.00,0,0.554,1.60,.10,2,1638,-4.389,3.19,-10.00,21.63,-18.70,.220183,.000029
No,43.00,0.0803296,0.585,.61,.06,388123,1425,-8.687,9.70,-52.22,36.11,-284.10,.262615,.006863
No,48.00,0.0550459,0.585,1.30,.60,329922,2085,-5.431,9.45,-3.46,27.46,-34.20,.183486,.000021
No,47.00,0,0.586,.93,.12,70,947,-6.313,8.06,-32.98,22.24,-43.20,.256097,.000277
No,55.00,0,0.166,1.20,1.00,316507,201,-7.091,7.12,-108.65,2.58,-30.10,.293577,.000188
No,49.00,0,0.166,1.18,.62,383608,146,-6.686,7.12,-108.65,2.58,-46.70,.298780,.013141
No,41.00,0,0.166,1.30,.70,1,824,-7.984,7.12,-108.65,2.58,-13.50,.183486,.014478
No,45.00,0,0.166,1.20,.70,3,824,-6.381,15.12,-301.81,7.45,-25.50,.201834,.029469
No,46.00,0,0.166,.60,.40,1,724,-6.393,15.23,-181.24,7.28,-42.90,.186602,.000024
No,48.00,0,0.166,.62,.50,1,769,-6.722,15.23,-181.24,7.28,-36.80,.152439,.000030
No,50.00,0,0.166,.68,.50,1,769,-7.051,15.23,-181.24,7.28,-41.00,.128048,.000026
No,56.00,0,0.166,1.10,.90,1,824,-6.833,15.23,-181.24,7.28,-31.00,.155963,.012074
No,47.00,0.0133883,0.7,.39,.10,2,249,-8.855,11.46,-47.96,41.51,-304.10,.252317,.007969
No,33.00,0.0566426,0.294,.45,.07,19,187,-8.810,14.77,-231.77,14.58,-189.30,.216271,.002301
No,44.00,0,0.802,.30,.07,5735,520,-8.261,6.05,-9.52,29.19,-280.40,.235839,.005091
No,45.00,0,0.677,.87,.43,4062,283,-7.279,14.17,-41.23,16.70,-25.90,.176829,.001000
No,35.00,0.0145228,1.107,.35,.14,339150,2145,-6.720,5.19,0.00,42.08,-108.20,.257261,.001039
No,34.00,0,1.091,.28,.21,2,686,-6.687,7.38,-9.07,41.39,-68.30,.216463,.000289
No,39.00,0,3.544,.10,.05,1,234,-7.114,1.61,0.00,123.10,-42.60,.196172,.000018
No,37.00,0.22488,1.248,.15,.15,5510,864,-7.045,5.33,0.00,38.15,-31.80,.578947,.007383
No,41.00,0,1.578,.20,.05,1,746,-5.932,0.55,0.00,128.86,-48.60,.291866,.004047
No,53.00,0,2.258,0,.05,1,329,-7.722,1.15,0.00,135.62,-53.80,.248803,.005452
No,53.00,0,1.513,.05,.20,1,279,-6.538,2.76,0.00,112.84,-67.80,.282296,.000448
No,39.00,0.0144181,0.34,.30,.01,85568,3702,-8.078,11.43,-286.32,20.88,-234.90,.240988,.000320
No,37.00,0,0.34,.13,.06,18889,2698,-7.182,12.37,-62.60,15.10,-41.20,.279461,.000042
No,37.00,0.0669856,1.019,1.10,.05,4105,63,-6.581,8.49,-3.03,37.01,-42.80,.181818,.001169
No,29.00,0,3.277,.66,.11,1,2760,-5.422,3.39,0.00,84.78,-4.90,.282608,.000100
No,50.00,0,2.892,.24,.03,1,4263,-8.262,1.58,0.00,107.24,-85.60,.262626,.000310
No,52.00,0,2.892,.31,.03,1,4263,-7.772,0.78,0.00,107.68,-90.88,.259259,.000314
No,63.00,0.195286,4.575,.48,.10,1,4263,-8.519,1.20,0.00,115.22,-130.90,.279461,.010731
No,66.00,0.277512,4.575,.70,.15,1,4351,-6.308,1.60,0.00,109.37,-89.00,.306220,.013584
No,43.00,0,1.096,.10,.06,1,75,-7.717,3.58,0.00,46.90,-44.50,.249158,.003084
No,40.00,0.020202,0.316,.82,.06,4696,1671,-8.249,14.20,-52.25,12.66,-68.10,.245791,.000176
No,40.00,0.0193548,0.316,.80,.06,4723,1658,-8.282,14.20,-52.25,12.66,-71.00,.235483,.000176
No,38.00,0,0.798,.10,.10,13299,1607,-6.662,8.55,-21.62,25.69,-57.30,.350168,.029986
No,37.00,0,0.897,.10,.44,2856,620,-6.974,5.20,-3.27,40.55,-58.30,.205387,.000093
No,52.00,0,0.563,2.00,6.33,198060,160,-6.725,5.77,-0.14,39.89,-29.20,.063157,0
No,57.00,0.0550459,0.586,.60,.90,273764,1614,-7.351,10.90,-11.13,21.25,-42.00,.743119,.005859
No,39.00,0,2.703,.43,.62,3,564,-5.266,4.43,0.00,106.11,-35.90,.176829,.000136
No,38.00,0.0648816,3.041,.20,.05,72,348,-7.740,3.60,0.00,113.77,-246.10,.235839,.000388
No,40.00,0,0.166,.30,1.75,3,453,-5.980,8.35,-400.22,4.26,-52.10,.148325,.030520
No,50.00,0.0516129,2.565,.50,.13,26437,482,-7.957,5.75,-18.68,49.28,-96.90,.261290,.003301
No,47.00,0,1.115,.62,.13,34072,495,-6.528,15.40,-35.66,35.92,-79.10,.279461,.003724
No,40.00,0,0.558,2.33,2.55,818,1181,-4.732,1.19,0.00,80.99,-20.00,.368421,.000622
No,44.00,0.0354839,3.035,.63,.60,386800,1373,-7.525,8.95,-2.64,72.85,-80.90,.235483,.001059
No,53.00,0,0.092,1.26,1.00,101682,328,-7.466,13.98,-271.88,4.27,-92.30,.309677,.000368
No,29.00,0.209677,0.292,1.43,.83,69,1369,-7.121,15.24,-93.90,18.35,-37.90,.248387,.002318
No,45.00,0.1,2.643,.30,.60,42117,1373,-8.402,4.76,0.00,103.32,-53.20,.351612,.008479
No,41.00,0.0612903,4.701,.30,.60,12,2364,-7.230,5.74,0.00,176.59,-77.70,.203225,.000585
No,51.00,0.0193548,1.353,.53,.60,377132,379,-7.799,8.47,-69.34,24.61,-101.20,.251612,.000637
No,29.00,0,4.076,.57,1.57,1,1263,-6.475,18.52,0.00,115.41,-24.60,.197278,.001200
No,50.00,0,3.511,.88,2.44,1,312,-6.492,0.47,0.00,114.57,-23.10,.189473,.001346
No,35.00,0,2.558,.88,2.11,1,228,-5.253,1.86,0.00,116.15,-19.92,.157894,.026648
No,36.00,0,4.287,.26,.63,190,587,-7.310,5.50,0.00,185.57,-63.50,.222580,.002818
No,24.00,0.0631579,3.395,.88,2.11,1,946,-5.592,2.79,0.00,85.48,-8.60,.178947,.011273
No,62.00,0,0.586,1.11,.77,289651,723,-5.544,7.13,-20.94,16.10,-38.60,.189473,.054985
No,50.00,0,0.586,2.22,1.33,342047,340,-6.949,9.67,-28.91,24.08,-24.50,.336842,.000019
No,37.00,0,3.401,3.66,3.33,1,946,-5.838,3.22,0.00,139.82,-15.30,.231578,.000162
No,46.00,0,3.477,.77,.88,105950,1333,-5.623,4.25,-0.92,51.06,-17.50,.105263,.001031
No,35.00,0,8.903,.72,.36,1,3676,-6.076,3.81,-1.71,124.71,-18.00,.183333,.000121
No,29.00,0,6.056,1.43,.15,2,1901,-6.133,3.33,0.00,184.54,-55.30,.231481,.002563
No,36.00,0,3.717,1.07,.14,1,686,-6.745,7.45,0.00,122.97,-20.90,.149659,.001461
No,41.00,0,5.067,.56,.06,1,937,-7.333,5.46,0.00,130.04,-76.00,.209677,.002668
No,39.00,0,2.775,.64,.35,28,149,-5.550,4.49,0.00,116.60,-36.90,.149659,.000024
No,41.00,0,2.182,.57,.21,1615,491,-6.424,5.14,0.00,102.67,-39.60,.176870,.000139
No,27.00,0,2.981,1.14,.21,1,3360,-5.418,4.09,0.00,110.09,-16.70,.156462,.001796
No,34.00,0,6.841,1.00,.33,1,652,-7.080,5.89,0.00,162.78,-10.10,.231578,.001486
No,34.00,0,1.859,.57,2.42,1,902,-5.647,1.60,0.00,108.50,-30.50,.190476,.000085
No,48.00,0,3.158,.92,1.78,1,190,-7.269,5.84,0.00,124.62,-24.70,.204081,.000558
No,46.00,0,2.918,1.35,1.71,1,978,-6.076,14.61,-117.93,4.11,-36.90,.115646,.000010
No,27.00,0,2.449,.64,.92,1,328,-5.973,5.60,0.00,88.24,-14.80,.238095,.000819
No,45.00,0,4.042,.51,.55,858,1143,-8.275,3.62,0.00,80.79,-293.30,.203409,.000586
No,58.00,0,4.71,1.00,.90,1,8393,-6.613,2.96,0.00,120.92,-42.20,.200000,.000148
No,49.00,0.0771605,4.411,.37,.59,381787,10153,-7.004,8.78,-61.21,27.05,-103.20,.290123,.018279
No,47.00,0,2.65,1.54,3.18,1,322,-6.744,4.63,0.00,89.82,-17.70,.191666,.042216
No,40.00,0,3.497,1.81,4.81,1,969,-6.255,10.54,-8.43,25.37,-11.00,.166666,.000040
No,50.00,0,2.398,1.81,4.81,362255,1405,-6.867,5.25,-8.88,21.47,-28.90,.308333,.002067
No,55.00,0,0.586,1.45,3.81,342853,416,-6.181,6.29,-9.80,26.98,-41.30,.300000,.000086
No,40.00,0.225,2.87,1.54,3.81,1,200,-7.037,5.54,-18.15,26.15,-20.80,.650000,.003012
No,59.00,0,0.756,1.45,3.81,195156,440,-7.671,6.60,-40.72,25.04,-44.30,.191666,.000397
No,43.00,0,4.299,2.50,2.03,1,2641,-6.317,3.89,-0.41,56.00,-90.90,.262345,.000258
No,44.00,0,3.39,2.43,2.06,1,2641,-7.375,3.80,0.00,58.33,-84.00,.259259,.000278
No,41.00,0,5.078,2.40,1.78,1,2641,-7.174,8.35,0.00,149.23,-69.40,.216049,.000266
No,49.00,0.0493827,1.803,.37,.18,362578,853,-7.709,5.31,-6.85,34.05,-100.60,.283950,.011932
No,30.00,0.0833333,2.844,.31,.18,2,873,-6.733,3.39,0.00,88.29,-51.00,.191358,.010887
No,36.00,0.0802469,3.925,.31,.18,2,711,-7.388,2.66,0.00,117.52,-83.30,.228395,.005353
No,53.00,0,3.203,.90,.54,1,1140,-5.830,1.53,0.00,115.89,-37.90,.166666,.000152
No,49.00,0.0339506,0.869,.62,.46,389832,501,-7.342,4.59,-9.87,53.82,-106.80,.243827,.006907
No,47.00,0,0.837,1.40,1.40,71983,213,-6.433,6.96,-12.43,23.29,-23.30,.212962,.000032
No,74.00,0,0.166,.64,.35,2460,518,-7.081,9.83,-209.29,6.95,-84.50,.346938,.000952
No,42.00,0,5.98,.44,.79,2,3730,-7.509,NA,0.00,174.98,-249.20,.140909,.005900
No,41.00,0.121591,5.736,.21,.10,398286,3601,-8.794,7.54,0.00,121.38,-230.90,.439772,.005634
No,39.00,0.00681818,5.09,.18,.10,77841,1056,-8.195,NA,0.00,170.58,-237.10,.187500,.000164
No,36.00,0.0204545,5.936,.29,.10,181844,670,-8.219,NA,0.00,159.23,-200.10,.225000,.002658
No,45.00,0.00909091,4.144,.17,.34,306756,1286,-8.035,NA,0.00,127.65,-254.60,.260227,.000212
No,44.00,0.00909091,4.144,.24,.34,384574,1394,-8.021,5.10,0.00,61.32,-279.30,.253409,.000157
No,49.00,0.0465909,3.674,.20,.34,403874,573,-8.387,9.50,-78.42,38.05,-361.40,.279545,.000652
No,48.00,0.0329545,5.092,.36,.44,247363,561,-8.296,NA,0.00,171.30,-263.67,.329545,.012506
No,41.00,0,2.599,.30,.50,1,170,-5.077,4.36,0.00,127.92,-27.80,.212962,.025705
No,48.00,0,4.818,.50,1.20,1,665,-5.538,NA,0.00,114.14,-33.40,.194444,.004416
No,60.00,0,2.723,.36,1.09,1,514,-5.123,3.13,0.00,107.21,-52.00,.250000,.031639
No,57.00,0.0401235,2.723,.15,.37,1,123,-8.678,1.98,0.00,150.46,-120.80,.345679,.014814
No,69.00,0,2.568,.30,.40,1,339,-5.729,1.08,0.00,100.11,-47.90,.314814,.012612
No,64.00,0,3.181,.30,1.20,1,1434,-8.185,1.66,0.00,91.75,-48.40,.259259,.003578
No,33.00,0,0.687,.40,.60,36416,390,-4.255,8.54,-62.34,4.64,-22.80,.111111,.000030
No,41.00,0.453704,1.684,.40,.50,319,674,-7.252,6.17,-22.95,25.04,-15.40,.444444,.015013
No,50.00,0,0.586,.40,.50,348309,818,-6.002,6.22,-8.22,17.78,-29.50,.203703,.000012
No,44.00,0.0555556,5.163,.90,.60,1,900,-5.988,1.59,0.00,95.03,-25.40,.240740,.000016
